Ulasan,Term,TF,IDF,TF-IDF
 ulasan17,kredit,1,3.90587594443213,0.14326439305045058
 ulasan17,kunci,1,6.678464666671911,0.24496072087070267
 ulasan17,laku,2,3.865053949911875,0.28353415014663336
 ulasan17,masuk,1,3.9815877661678263,0.14604144187177084
 ulasan17,pin,1,5.4744918623459755,0.20079996525149632
 ulasan17,salah,2,4.709024020206403,0.3454464390127718
 ulasan17,skor,1,5.334729919970816,0.1956736094402033
 ulasan17,tagih,1,3.2552883782909805,0.11940136357501425
 ulasan17,tidak,2,1.8730784340133146,0.1374060255893869
 ulasan18,bayar,1,1.9704370952441121,0.1179700895558035
 ulasan18,divo,1,6.860786223465865,0.4107553431464508
 ulasan18,kereenn,1,7.7770769553400205,0.46561367887269495
 ulasan18,langgam,1,7.7770769553400205,0.46561367887269495
 ulasan18,riwayat,1,5.985317486111966,0.3583410206602256
 ulasan18,tahan,1,5.762173934797756,0.34498141390298676
 ulasan18,utama,1,6.167639042905921,0.36925661417744554
 ulasan19,aplikasi,3,2.1805085649909692,0.20950931387022056
 ulasan19,baik,1,5.138019625724763,0.16455839457522467
 ulasan19,bayar,3,1.9704370952441121,0.18932506410527866
 ulasan19,blokir,2,4.039407337056653,0.258744977575932
 ulasan19,gin,1,5.03623693141482,0.16129854000259397
 ulasan19,juta,1,4.859306223255742,0.15563187552744448
 ulasan19,kali,2,3.641910398597665,0.2332832383042954
 ulasan19,kayak,2,4.709024020206403,0.3016373969852356
 ulasan19,langsung,1,3.674433590303225,0.11768325865596223
 ulasan19,lebih,1,5.138019625724763,0.16455839457522467
 ulasan19,limit,3,2.2436874666125006,0.21557971806047238
 ulasan19,mah,1,5.90527477843843,0.18913172931454458
 ulasan19,naikin,1,5.579852378003801,0.17870923355251556
 ulasan19,permanen,2,4.311341052540294,0.27616374157862955
 ulasan19,ribu,1,4.481240089335692,0.14352332776525695
 ulasan19,sesal,1,5.579852378003801,0.17870923355251556
 ulasan19,taiikk,2,7.7770769553400205,0.49816209025406566
 ulasan19,taikk,1,7.7770769553400205,0.24908104512703283
 ulasan19,terlambat,2,2.98128640974328,0.19096684757683727
 ulasan20,cepat,1,3.1570181568581788,0.487976197967489
 ulasan20,proses,1,3.8551036190587067,0.5958783615838047
 ulasan20,ribet,1,4.126418714046283,0.6378151835864325
 ulasan21,aplikasi,2,2.1805085649909692,0.19879212118227776
 ulasan21,blokir,1,4.039407337056653,0.18413189605060637
 ulasan21,denda,1,4.444872445164817,0.20261457256936552
 ulasan21,dikit,1,6.272999558563747,0.2859477161529847
 ulasan21,ditelp,2,7.371611847231857,0.672053473749918
 ulasan21,ganggu,1,5.697635413660185,0.25972038078407267
 ulasan21,kali,1,3.641910398597665,0.16601243969340312
 ulasan21,kena,1,5.03623693141482,0.22957126572365102
 ulasan21,langsung,1,3.674433590303225,0.1674949732570337
 ulasan21,menit,1,5.069026754237811,0.23106595337056712
 ulasan21,parah,1,4.859306223255742,0.22150607594592334
 ulasan21,terlambat,2,2.98128640974328,0.2717972581076371
 ulasan22,barang,1,5.00448823310024,0.1668665273094706
 ulasan22,belanja,1,3.4595888418037104,0.11535436773177352
 ulasan22,beli,1,3.9269293536299625,0.1309370776208059
 ulasan22,biar,1,4.518980417318539,0.15067805819383626
 ulasan22,butuh,1,3.7517252646048718,0.12509518199745961
 ulasan22,dan,1,5.525785156733526,0.18424832606532637
 ulasan22,dn,1,7.083929774780075,0.236202126204107
 ulasan22,elektronik,1,6.860786223465865,0.22876176711743212
 ulasan22,jt,1,4.462890950667495,0.14880784607967928
 ulasan22,kasih,3,2.612290981416507,0.2613077925776932
 ulasan22,kredivo,3,1.8514851523827467,0.18520429064038124
 ulasan22,lain,2,5.697635413660185,0.37995678721536547
 ulasan22,limit,4,2.2436874666125006,0.2992484493779906
 ulasan22,mahal,1,6.167639042905921,0.20564990081922002
 ulasan22,milik,1,6.390782594220131,0.2130902599058949
 ulasan22,misi,1,6.860786223465865,0.22876176711743212
 ulasan22,moga,1,3.68273239311792,0.12279472681844839
 ulasan22,suksesin,1,7.7770769553400205,0.2593139925023191
 ulasan22,team,1,6.5243139868446525,0.21754264719030816
 ulasan22,terima,3,2.860752340715006,0.2861614133270703
 ulasan22,tolong,2,3.3888197709155032,0.22598937614047904
 ulasan23,bagus,1,3.3111688366854373,0.21064638787637371
 ulasan23,banget,1,3.4730118621358512,0.22094234389540907
 ulasan23,bantu,1,2.535329940280379,0.16128990103974572
 ulasan23,belanja,1,3.4595888418037104,0.2200884125838946
 ulasan23,butuh,1,3.7517252646048718,0.23867323421799477
 ulasan23,cicil,2,3.5649493574615367,0.4535822497430759
 ulasan23,kasih,1,2.612290981416507,0.16618592601525212
 ulasan23,kredivo,2,1.8514851523827467,0.2355715934718517
 ulasan23,la,1,3.8258332367585934,0.24338775571084953
 ulasan23,mercart,1,7.7770769553400205,0.49475374095355823
 ulasan23,pas,1,4.179764694751575,0.2659037876195911
 ulasan23,terima,1,2.860752340715006,0.18199227430025042
 ulasan23,tingkat,1,4.409781125353547,0.28053672621266623
 ulasan24,alhamdulillah,2,5.102928305913492,0.5172053044172428
 ulasan24,aplikasi,1,2.1805085649909692,0.11050229677278148
 ulasan24,bantu,1,2.535329940280379,0.12848368769371976
 ulasan24,bayar,1,1.9704370952441121,0.09985644090862085
 ulasan24,kasih,2,2.612290981416507,0.26476773163836936
 ulasan24,kredivo,1,1.8514851523827467,0.09382827706519196
 ulasan24,limit,2,2.2436874666125006,0.22740806643152223
 ulasan24,naik,1,5.90527477843843,0.29926340880689334
 ulasan24,nambah,1,5.90527477843843,0.29926340880689334
 ulasan24,terima,2,2.860752340715006,0.2899504356209012
 ulasan24,tetep,2,5.069026754237811,0.51376922589458
 ulasan24,tidak,2,1.8730784340133146,0.18984513275222406
 ulasan25,bantu,1,2.535329940280379,0.1466632339211797
 ulasan25,belanja,1,3.4595888418037104,0.2001295687457738
 ulasan25,jt,1,4.462890950667495,0.25816837842812596
 ulasan25,kasih,1,2.612290981416507,0.15111526006564166
 ulasan25,kredivo,2,1.8514851523827467,0.21420864850077226
 ulasan25,ku,2,5.4744918623459755,0.6333745110256143
 ulasan25,limit,1,2.2436874666125006,0.12979236135452146
 ulasan25,mudah,1,3.142347967110385,0.1817778852527128
 ulasan25,pakai,1,2.6802639650027125,0.1550473469446069
 ulasan25,sukses,2,3.970414465569701,0.4593594042939337
 ulasan25,terima,1,2.860752340715006,0.16548820059705835
 ulasan25,transaksi,2,2.5869017474116873,0.2992930979782387
 ulasan26,akun,1,2.842603022209329,0.08126057391653266
 ulasan26,aplikasi,1,2.1805085649909692,0.06233349364533005
 ulasan26,belanja,1,3.4595888418037104,0.09889814814229793
 ulasan26,buka,2,4.518980417318539,0.25836526546958344
 ulasan26,data,5,3.9928873214217595,0.5707168971321903
 ulasan26,dikit,1,6.272999558563747,0.179324211057392
 ulasan26,gk,1,4.088197501226085,0.11686798073392834
 ulasan26,hapus,2,4.641582739410872,0.2653748513870566
 ulasan26,jarang,1,6.678464666671911,0.1909151110636793
 ulasan26,kasih,1,2.612290981416507,0.07467671803919432
 ulasan26,kemana,1,7.371611847231857,0.21072988550135308
 ulasan26,lieurr,1,7.7770769553400205,0.22232078550764037
 ulasan26,limit,1,2.2436874666125006,0.06413956848767352
 ulasan26,mah,1,5.90527477843843,0.16881218161013928
 ulasan26,mengisi,2,6.860786223465865,0.3922541569692469
 ulasan26,nya,2,2.527424760773265,0.14450134963387556
 ulasan26,pas,1,4.179764694751575,0.119485582502333
 ulasan26,pikir,1,5.985317486111966,0.17110033662600552
 ulasan26,teu,1,7.7770769553400205,0.22232078550764037
 ulasan26,tolong,1,3.3888197709155032,0.09687509558413737
 ulasan26,yaa,1,5.579852378003801,0.15950943661971823
 ulasan27,akun,1,2.842603022209329,0.1478978877978258
 ulasan27,alih,1,6.860786223465865,0.35696007608349806
 ulasan27,aplikasi,1,2.1805085649909692,0.11344975311979535
 ulasan27,bayar,1,1.9704370952441121,0.10251993758825571
 ulasan27,kasih,2,2.612290981416507,0.27182994983557707
 ulasan27,kredivo,1,1.8514851523827467,0.09633098297124058
 ulasan27,lambat,1,4.359350271726655,0.22681278121562895
 ulasan27,nasabah,1,4.709024020206403,0.24500596838050726
 ulasan27,nilai,2,4.193558016883911,0.43637354087713814
 ulasan27,nya,2,2.527424760773265,0.26299893496613924
 ulasan27,pernah,1,3.7340256875054707,0.1942777474906292
 ulasan27,premium,1,4.311341052540294,0.22431490794348738
 ulasan27,sayang,1,4.781344681786029,0.24876874250274641
 ulasan27,terima,2,2.860752340715006,0.2976843585958015
 ulasan27,terlambat,1,2.98128640974328,0.15511345041021518
 ulasan27,tidak,2,1.8730784340133146,0.19490892108805224
 ulasan27,ubah,1,5.174387269895637,0.2692183684764857
 ulasan28,alami,1,6.072328863101595,0.23885992141559143
 ulasan28,bayar,1,1.9704370952441121,0.0775087219969793
 ulasan28,gagal,2,4.409781125353547,0.3469245479975196
 ulasan28,jelang,1,6.860786223465865,0.26987452345411794
 ulasan28,kadang,1,5.03623693141482,0.19810441509151128
 ulasan28,limit,1,2.2436874666125006,0.0882572443025543
 ulasan28,proses,1,3.8551036190587067,0.15164358984124382
 ulasan28,ris,2,7.7770769553400205,0.6118351071805067
 ulasan28,siang,1,7.7770769553400205,0.30591755359025335
 ulasan28,sore,1,7.7770769553400205,0.30591755359025335
 ulasan28,tolong,1,3.3888197709155032,0.13330194105446241
 ulasan28,transaksi,1,2.5869017474116873,0.10175785304569293
 ulasan28,tunda,1,7.371611847231857,0.28996825867508763
 ulasan29,ada,1,3.8452513226156952,0.13077175582172967
 ulasan29,alas,1,3.6995395114343013,0.12581629575073663
 ulasan29,aplikasi,2,2.1805085649909692,0.14831224786327846
 ulasan29,banget,1,3.4730118621358512,0.11811239918962023
 ulasan29,bisa,1,2.8142323250801136,0.09570820515072384
 ulasan29,buka,3,4.518980417318539,0.46105309181307286
 ulasan29,cs,1,4.152736022363656,0.1412288913119024
 ulasan29,data,1,3.9928873214217595,0.13579265489087833
 ulasan29,emosi,1,7.7770769553400205,0.2644877859163459
 ulasan29,gangguan,1,6.678464666671911,0.22712547955382467
 ulasan29,jalan,1,5.63701079184375,0.1917070529304177
 ulasan29,jaringan,1,5.762173934797756,0.19596368080594695
 ulasan29,kadang,1,5.03623693141482,0.1712755528830691
 ulasan29,klu,1,6.072328863101595,0.2065116271293788
 ulasan29,koneksi,1,7.083929774780075,0.24091479517017908
 ulasan29,lancar,1,3.76974377010755,0.12820384688916742
 ulasan29,lapor,1,5.4744918623459755,0.18618000567613455
 ulasan29,malam,1,6.860786223465865,0.23332598716846817
 ulasan29,pernah,1,3.7340256875054707,0.12698912358903158
 ulasan29,server,1,6.5243139868446525,0.22188302506364294
 ulasan29,suka,1,4.943863611283804,0.1681340621842509
 ulasan29,tidak,4,1.8730784340133146,0.2548033770038365
 ulasan29,ttp,1,6.5243139868446525,0.22188302506364294
 ulasan29,ubah,1,5.174387269895637,0.175973857574949
 ulasan31,aplikasi,1,2.1805085649909692,0.126429086581532
 ulasan31,bantu,1,2.535329940280379,0.14700215063534317
 ulasan31,belanja,1,3.4595888418037104,0.20059203813249632
 ulasan31,bunga,1,3.5874222133135953,0.2080040046132147
 ulasan31,cs,1,4.152736022363656,0.24078172888251687
 ulasan31,ga,1,3.1183660024238997,0.18080743714711797
 ulasan31,jtp,1,7.7770769553400205,0.45092633504147367
 ulasan31,kredivo,1,1.8514851523827467,0.10735182626351607
 ulasan31,layan,1,4.166159042695797,0.24156001530019253
 ulasan31,moga,1,3.68273239311792,0.21353022870976268
 ulasan31,nya,1,2.527424760773265,0.14654379672635423
 ulasan31,online,1,4.756652069195658,0.2757976675487408
 ulasan31,pakai,1,2.6802639650027125,0.1554056380852105
 ulasan31,ringan,1,4.83263797617358,0.28020344194767227
 ulasan31,risih,1,7.7770769553400205,0.45092633504147367
