CaseFolding,Tokenizing
awalnya enak tiap kali bayar cicilan limit langsung naik lagi  sekarang mah boro boro naik lagi  sudah tidak bisa diandalkan untuk keperluan yang mendesak  bayar cicilan tepat waktu juga gak ngaruh ,"['awalnya', 'enak', 'tiap', 'kali', 'bayar', 'cicilan', 'limit', 'langsung', 'naik', 'lagi', 'sekarang', 'mah', 'boro', 'boro', 'naik', 'lagi', 'sudah', 'tidak', 'bisa', 'diandalkan', 'untuk', 'keperluan', 'yang', 'mendesak', 'bayar', 'cicilan', 'tepat', 'waktu', 'juga', 'gak', 'ngaruh']"
setiap mau transaksi gagal terus  padahal sebelum nya lancar lancar saja  kenapa jd seperti ini mohon penjelasan nya  terimakasih,"['setiap', 'mau', 'transaksi', 'gagal', 'terus', 'padahal', 'sebelum', 'nya', 'lancar', 'lancar', 'saja', 'kenapa', 'jd', 'seperti', 'ini', 'mohon', 'penjelasan', 'nya', 'terimakasih']"
ancaman penagihan mengerikan,"['ancaman', 'penagihan', 'mengerikan']"
pelayanan buruk akun saya di tangguhkan padahal saya gak ada masalah dngn pembayaran kredivo saya ketika tagihan udah saya lunasin semua malah adm nya bilang klo akun saya sudah blokir permanen saya butuh penjelasan,"['pelayanan', 'buruk', 'akun', 'saya', 'di', 'tangguhkan', 'padahal', 'saya', 'gak', 'ada', 'masalah', 'dngn', 'pembayaran', 'kredivo', 'saya', 'ketika', 'tagihan', 'udah', 'saya', 'lunasin', 'semua', 'malah', 'adm', 'nya', 'bilang', 'klo', 'akun', 'saya', 'sudah', 'blokir', 'permanen', 'saya', 'butuh', 'penjelasan']"
dari awal lanycar aja sama aplikasi ini kenapa sekarang malah ga bisa gunakan limit ea sedangakan aqu ga pernah telat mmbayar  manis di awalnya aja  makin kesi makin ga jelas ga ada sebab tida bisa gunakan dengan alasan  demi ke amanan permintaan ada tida bisa proses  mning unstal aja kalo ga guna,"['dari', 'awal', 'lanycar', 'aja', 'sama', 'aplikasi', 'ini', 'kenapa', 'sekarang', 'malah', 'ga', 'bisa', 'gunakan', 'limit', 'ea', 'sedangakan', 'aqu', 'ga', 'pernah', 'telat', 'mmbayar', 'manis', 'di', 'awalnya', 'aja', 'makin', 'kesi', 'makin', 'ga', 'jelas', 'ga', 'ada', 'sebab', 'tida', 'bisa', 'gunakan', 'dengan', 'alasan', 'demi', 'ke', 'amanan', 'permintaan', 'ada', 'tida', 'bisa', 'proses', 'mning', 'unstal', 'aja', 'kalo', 'ga', 'guna']"
sangat memuaskan,"['sangat', 'memuaskan']"
sangat mempermudah aktivitas jujur selama saya menggunakan kredivo  saat saya dinas keluar kota dan kadang dana dari kantor telat cair  ini sangat membantu  kredivo ambil untung pun sedikit lah  gak sampe  %  langsung di trf lagi  tidak sampe menit ,"['sangat', 'mempermudah', 'aktivitas', 'jujur', 'selama', 'saya', 'menggunakan', 'kredivo', 'saat', 'saya', 'dinas', 'keluar', 'kota', 'dan', 'kadang', 'dana', 'dari', 'kantor', 'telat', 'cair', 'ini', 'sangat', 'membantu', 'kredivo', 'ambil', 'untung', 'pun', 'sedikit', 'lah', 'gak', 'sampe', '%', 'langsung', 'di', 'trf', 'lagi', 'tidak', 'sampe', 'menit']"
aplikasi cukup bagus dan cepat  tapi kredit pemula hanya bisa tenor bulan dan hr  cukup agak berat  pengen nya  pengguna awal bisa atau bulan kredit biar angsuran agak ringan,"['aplikasi', 'cukup', 'bagus', 'dan', 'cepat', 'tapi', 'kredit', 'pemula', 'hanya', 'bisa', 'tenor', 'bulan', 'dan', 'hr', 'cukup', 'agak', 'berat', 'pengen', 'nya', 'pengguna', 'awal', 'bisa', 'atau', 'bulan', 'kredit', 'biar', 'angsuran', 'agak', 'ringan']"
apaan ini  kalian sistemnya eror apa ya  limit masih ada  tapi tdk bisa digunakan karena alasan keamanan  emang kenapa si keamanannya kali saya menghubungi kredivo team jawabannya template semua  cek berkala  woi udah minggu disuruh cek berkala terus kecewa parah,"['apaan', 'ini', 'kalian', 'sistemnya', 'eror', 'apa', 'ya', 'limit', 'masih', 'ada', 'tapi', 'tdk', 'bisa', 'digunakan', 'karena', 'alasan', 'keamanan', 'emang', 'kenapa', 'si', 'keamanannya', 'kali', 'saya', 'menghubungi', 'kredivo', 'team', 'jawabannya', 'template', 'semua', 'cek', 'berkala', 'woi', 'udah', 'minggu', 'disuruh', 'cek', 'berkala', 'terus', 'kecewa', 'parah']"
kecewa dengan layanan kredivo  telat sehari dendanya mencekik  belum lagi kalau mau jatuh tempo sudah di ancam  padahal saya gak pernah telat bayar  coba kalau bisa untuk tanggal jatuh temponya di atur sendiri kalau sudah sering transaksi disini,"['kecewa', 'dengan', 'layanan', 'kredivo', 'telat', 'sehari', 'dendanya', 'mencekik', 'belum', 'lagi', 'kalau', 'mau', 'jatuh', 'tempo', 'sudah', 'di', 'ancam', 'padahal', 'saya', 'gak', 'pernah', 'telat', 'bayar', 'coba', 'kalau', 'bisa', 'untuk', 'tanggal', 'jatuh', 'temponya', 'di', 'atur', 'sendiri', 'kalau', 'sudah', 'sering', 'transaksi', 'disini']"
awal buka limit lumayan sering pake lebih dari  th limit naek eh sekarang limit turun lagi padahal bayar ga pernah telat makin lama makin sering pake makin kecil limit nya padahal tulisannya limit  juta tapi ga bisa di pake yg bisa di pake ga sampe juta kocak banget makin ke sini makin kecil,"['awal', 'buka', 'limit', 'lumayan', 'sering', 'pake', 'lebih', 'dari', 'th', 'limit', 'naek', 'eh', 'sekarang', 'limit', 'turun', 'lagi', 'padahal', 'bayar', 'ga', 'pernah', 'telat', 'makin', 'lama', 'makin', 'sering', 'pake', 'makin', 'kecil', 'limit', 'nya', 'padahal', 'tulisannya', 'limit', 'juta', 'tapi', 'ga', 'bisa', 'di', 'pake', 'yg', 'bisa', 'di', 'pake', 'ga', 'sampe', 'juta', 'kocak', 'banget', 'makin', 'ke', 'sini', 'makin', 'kecil']"
the best kecuali penagihan nya note  kemarin ada kendala pribadi yang mengharuskan untuk pembayaran saya terlambat  tapi tetap kasar  aja bagian penagihan nya meskipun sudah dijelaskan dan di janjikan untuk waktu pembayarannya  ,"['the', 'best', 'kecuali', 'penagihan', 'nya', 'note', 'kemarin', 'ada', 'kendala', 'pribadi', 'yang', 'mengharuskan', 'untuk', 'pembayaran', 'saya', 'terlambat', 'tapi', 'tetap', 'kasar', 'aja', 'bagian', 'penagihan', 'nya', 'meskipun', 'sudah', 'dijelaskan', 'dan', 'di', 'janjikan', 'untuk', 'waktu', 'pembayarannya']"
payah,['payah']
gak jelas  pembayaran tepat waktu  gak pernah nunggak  bahkan sebelum jth tempo sudah dibayar  tp akun ditutup permanen,"['gak', 'jelas', 'pembayaran', 'tepat', 'waktu', 'gak', 'pernah', 'nunggak', 'bahkan', 'sebelum', 'jth', 'tempo', 'sudah', 'dibayar', 'tp', 'akun', 'ditutup', 'permanen']"
dulu kredivo jadi apk andalan di saat ada kebutuhan tapi sekarang semenjak skor bisa turun limit yang besar pun tidak bisa terpakai sama sekali bagaimana kita mau bertransaki untuk menaikan skor sedangkan limit yang ada tidak bisa di pakai,"['dulu', 'kredivo', 'jadi', 'apk', 'andalan', 'di', 'saat', 'ada', 'kebutuhan', 'tapi', 'sekarang', 'semenjak', 'skor', 'bisa', 'turun', 'limit', 'yang', 'besar', 'pun', 'tidak', 'bisa', 'terpakai', 'sama', 'sekali', 'bagaimana', 'kita', 'mau', 'bertransaki', 'untuk', 'menaikan', 'skor', 'sedangkan', 'limit', 'yang', 'ada', 'tidak', 'bisa', 'di', 'pakai']"
,[]
proses cepat sekali bagus banget aplikasi yg sangat membantu  kredivo aplikasi sangat bagus sampai saat ini saya merasa puas dan limit pun cepat naik mantap pokok nya mag,"['proses', 'cepat', 'sekali', 'bagus', 'banget', 'aplikasi', 'yg', 'sangat', 'membantu', 'kredivo', 'aplikasi', 'sangat', 'bagus', 'sampai', 'saat', 'ini', 'saya', 'merasa', 'puas', 'dan', 'limit', 'pun', 'cepat', 'naik', 'mantap', 'pokok', 'nya', 'mag']"
sangat membantu,"['sangat', 'membantu']"
baru daftar udah kena telpon orang ga dikenal mengatasnamakan kredivo  data diri pelanggan bocor dibuat,"['baru', 'daftar', 'udah', 'kena', 'telpon', 'orang', 'ga', 'dikenal', 'mengatasnamakan', 'kredivo', 'data', 'diri', 'pelanggan', 'bocor', 'dibuat']"
bintang karna saya sudah  tahun mengunakan kredivo tapi tidak pernah bisa upgrade akun cuma bisa  rb buat beli pulsa doang selama  th ini  referal saya jga tdk pernah masuk setiap undang temen padahal sudah acc dg link saya dan kode saya tetep aja ngak masuk referal maupun bonus referal ny,"['bintang', 'karna', 'saya', 'sudah', 'tahun', 'mengunakan', 'kredivo', 'tapi', 'tidak', 'pernah', 'bisa', 'upgrade', 'akun', 'cuma', 'bisa', 'rb', 'buat', 'beli', 'pulsa', 'doang', 'selama', 'th', 'ini', 'referal', 'saya', 'jga', 'tdk', 'pernah', 'masuk', 'setiap', 'undang', 'temen', 'padahal', 'sudah', 'acc', 'dg', 'link', 'saya', 'dan', 'kode', 'saya', 'tetep', 'aja', 'ngak', 'masuk', 'referal', 'maupun', 'bonus', 'referal', 'ny']"
sangat membantu,"['sangat', 'membantu']"
sebenarnya aplikasinya bagus dan bermanfaat tapi setelah berbulan bulan pembayaran tanpa telat bayar limit gak pernah naik dan juga sering ada notif by email masalah double tagihan tolong pihak kredivo diperbaiki lagi aplikasinya semoga kedepannya kredivo lebih bagus lagi terima kasih,"['sebenarnya', 'aplikasinya', 'bagus', 'dan', 'bermanfaat', 'tapi', 'setelah', 'berbulan', 'bulan', 'pembayaran', 'tanpa', 'telat', 'bayar', 'limit', 'gak', 'pernah', 'naik', 'dan', 'juga', 'sering', 'ada', 'notif', 'by', 'email', 'masalah', 'double', 'tagihan', 'tolong', 'pihak', 'kredivo', 'diperbaiki', 'lagi', 'aplikasinya', 'semoga', 'kedepannya', 'kredivo', 'lebih', 'bagus', 'lagi', 'terima', 'kasih']"
keren  aya sudah naik limit  dan alhamdulillah selalu diberikan kelancaran dalam pembayaran semoga bisa naik limit lagi ke limit maksimal terimakasih kredivo  belanja jadi sangat mudah dan gak ribet,"['keren', 'aya', 'sudah', 'naik', 'limit', 'dan', 'alhamdulillah', 'selalu', 'diberikan', 'kelancaran', 'dalam', 'pembayaran', 'semoga', 'bisa', 'naik', 'limit', 'lagi', 'ke', 'limit', 'maksimal', 'terimakasih', 'kredivo', 'belanja', 'jadi', 'sangat', 'mudah', 'dan', 'gak', 'ribet']"
sangat membantu,"['sangat', 'membantu']"
saya ubah bintang nya karna saya mengajukan pinjaman di kredivazz  uang nya tidak masuk tagihan uda nangkring aja  padahal uang nya gak sedikit chat di abaikan entah mau nya apa itu gimana solusinya uang nya gak masuk tapi kami harus bayar tagihan ya allah tega betul kalian,"['saya', 'ubah', 'bintang', 'nya', 'karna', 'saya', 'mengajukan', 'pinjaman', 'di', 'kredivazz', 'uang', 'nya', 'tidak', 'masuk', 'tagihan', 'uda', 'nangkring', 'aja', 'padahal', 'uang', 'nya', 'gak', 'sedikit', 'chat', 'di', 'abaikan', 'entah', 'mau', 'nya', 'apa', 'itu', 'gimana', 'solusinya', 'uang', 'nya', 'gak', 'masuk', 'tapi', 'kami', 'harus', 'bayar', 'tagihan', 'ya', 'allah', 'tega', 'betul', 'kalian']"
pembayar saya selalu lancar tiap melakukan transaksi di kredivo tidak pernah ada kendala ketika suatu hari akun di hack org dan langsung terblokir secara permanen sangat di sayangkan semoga bisa di bantu untuk di buka kembali untuk ke aman akun tolong di perketat karna bnyak nya oknum  yg mencoba membobol akun,"['pembayar', 'saya', 'selalu', 'lancar', 'tiap', 'melakukan', 'transaksi', 'di', 'kredivo', 'tidak', 'pernah', 'ada', 'kendala', 'ketika', 'suatu', 'hari', 'akun', 'di', 'hack', 'org', 'dan', 'langsung', 'terblokir', 'secara', 'permanen', 'sangat', 'di', 'sayangkan', 'semoga', 'bisa', 'di', 'bantu', 'untuk', 'di', 'buka', 'kembali', 'untuk', 'ke', 'aman', 'akun', 'tolong', 'di', 'perketat', 'karna', 'bnyak', 'nya', 'oknum', 'yg', 'mencoba', 'membobol', 'akun']"
sangat membantu sekali ,"['sangat', 'membantu', 'sekali']"
sangat terbantu dengan akun kredivo tapi untuk data privasi mohon lebih ditingkatkan ke amanan nya karena hampir saja kena tipu yang saya herankan kenapa data bisa bocor kedepan mudah  an tidak ada lagi kasus seperti ini ya,"['sangat', 'terbantu', 'dengan', 'akun', 'kredivo', 'tapi', 'untuk', 'data', 'privasi', 'mohon', 'lebih', 'ditingkatkan', 'ke', 'amanan', 'nya', 'karena', 'hampir', 'saja', 'kena', 'tipu', 'yang', 'saya', 'herankan', 'kenapa', 'data', 'bisa', 'bocor', 'kedepan', 'mudah', 'an', 'tidak', 'ada', 'lagi', 'kasus', 'seperti', 'ini', 'ya']"
sangat membantu,"['sangat', 'membantu']"
aplikasi ini ngejebak nasabah  mereka yg telat memverifikasi pembayaran kita yg harus nanggung dendanya hati  dengan aplikasi ini lebih baik dipikir dulu sebelum menggunakan aplikasi ini jgn sampai kita dijebak dengan aplikasi pinjaman seperti ini dendanya sangat besar dan sangat memberatkan,"['aplikasi', 'ini', 'ngejebak', 'nasabah', 'mereka', 'yg', 'telat', 'memverifikasi', 'pembayaran', 'kita', 'yg', 'harus', 'nanggung', 'dendanya', 'hati', 'dengan', 'aplikasi', 'ini', 'lebih', 'baik', 'dipikir', 'dulu', 'sebelum', 'menggunakan', 'aplikasi', 'ini', 'jgn', 'sampai', 'kita', 'dijebak', 'dengan', 'aplikasi', 'pinjaman', 'seperti', 'ini', 'dendanya', 'sangat', 'besar', 'dan', 'sangat', 'memberatkan']"
sangat buruk di karenakan keterlambatan ok pembayaran hanya sekali dan sudah di bayar aplikasi saya sudah di tidak bisa digunakan lagi padahal masih ada limit sangat kecewa  hari ini detik ini saya uninstall kredivo,"['sangat', 'buruk', 'di', 'karenakan', 'keterlambatan', 'ok', 'pembayaran', 'hanya', 'sekali', 'dan', 'sudah', 'di', 'bayar', 'aplikasi', 'saya', 'sudah', 'di', 'tidak', 'bisa', 'digunakan', 'lagi', 'padahal', 'masih', 'ada', 'limit', 'sangat', 'kecewa', 'hari', 'ini', 'detik', 'ini', 'saya', 'uninstall', 'kredivo']"
biar bintang yang bicara,"['biar', 'bintang', 'yang', 'bicara']"
lama untuk blz chats atw email nya kendala apa yg sya sedang terjadi,"['lama', 'untuk', 'blz', 'chats', 'atw', 'email', 'nya', 'kendala', 'apa', 'yg', 'sya', 'sedang', 'terjadi']"
baru nyobain pake kredivo beneran ga ribet mo belanja tinggal klik langsung kredivo bayarin ,"['baru', 'nyobain', 'pake', 'kredivo', 'beneran', 'ga', 'ribet', 'mo', 'belanja', 'tinggal', 'klik', 'langsung', 'kredivo', 'bayarin']"
god,['god']
kenaik kan limit pelit voucer pelit bonus pelit undian grand prize pun gk pernah dapat  padahal udah konsumen lama riwayat pun boleh anda lihat dan nilai sendiri  kecewa saya,"['kenaik', 'kan', 'limit', 'pelit', 'voucer', 'pelit', 'bonus', 'pelit', 'undian', 'grand', 'prize', 'pun', 'gk', 'pernah', 'dapat', 'padahal', 'udah', 'konsumen', 'lama', 'riwayat', 'pun', 'boleh', 'anda', 'lihat', 'dan', 'nilai', 'sendiri', 'kecewa', 'saya']"
sangat terbantu untuk keperluan darurat sayangnya limit saya baru sedikit  harapannya bisa nambah limitnya,"['sangat', 'terbantu', 'untuk', 'keperluan', 'darurat', 'sayangnya', 'limit', 'saya', 'baru', 'sedikit', 'harapannya', 'bisa', 'nambah', 'limitnya']"
saya perdana pake kredivo  cicilan kredifazz pun saya lunasi di transaksi pertama tenor bulan  tapi ketika akan menggunakan nanya lagi malah disuruh menunggu hari  malahan dompet digital pun selalu ditolak  ingin mudah tapi malah susah,"['saya', 'perdana', 'pake', 'kredivo', 'cicilan', 'kredifazz', 'pun', 'saya', 'lunasi', 'di', 'transaksi', 'pertama', 'tenor', 'bulan', 'tapi', 'ketika', 'akan', 'menggunakan', 'nanya', 'lagi', 'malah', 'disuruh', 'menunggu', 'hari', 'malahan', 'dompet', 'digital', 'pun', 'selalu', 'ditolak', 'ingin', 'mudah', 'tapi', 'malah', 'susah']"
tidak pernah bayar telat  tapi limit pinjaman bulan tdk bisa di gunakan  hanya bisa menggunakan limit  bln  itupun untuk beli pulsa,"['tidak', 'pernah', 'bayar', 'telat', 'tapi', 'limit', 'pinjaman', 'bulan', 'tdk', 'bisa', 'di', 'gunakan', 'hanya', 'bisa', 'menggunakan', 'limit', 'bln', 'itupun', 'untuk', 'beli', 'pulsa']"
alhamdulillah setelah disuruh daftar lagi sekarang sudah bisa pakai kredivo dan sangat memuaskan tidak repot bisa bekerjasama dengan aplikasi yg lain juga,"['alhamdulillah', 'setelah', 'disuruh', 'daftar', 'lagi', 'sekarang', 'sudah', 'bisa', 'pakai', 'kredivo', 'dan', 'sangat', 'memuaskan', 'tidak', 'repot', 'bisa', 'bekerjasama', 'dengan', 'aplikasi', 'yg', 'lain', 'juga']"
sayang banget aplikasi pinjaman sebesar ini  tidak bisa membedakan nasabah lama yg sudah cukup menemani dan memakai aplikasi hingga sesukses ini  padahal pembayaran sangat tepat waktu  belum jatuh tempo pun di lunasi semua  giliran ngajuin lagi alasan keamanan dan di tolak  telpon suport pun alasan tidak jelas  tlp no yg satu pun  jawaban nya saling lempar  jadi kecewa tolong hargai perjuangan nasabah yg sudah bergelut lama dengan aplikasi ini  lihat dan pantau sejarah nya,"['sayang', 'banget', 'aplikasi', 'pinjaman', 'sebesar', 'ini', 'tidak', 'bisa', 'membedakan', 'nasabah', 'lama', 'yg', 'sudah', 'cukup', 'menemani', 'dan', 'memakai', 'aplikasi', 'hingga', 'sesukses', 'ini', 'padahal', 'pembayaran', 'sangat', 'tepat', 'waktu', 'belum', 'jatuh', 'tempo', 'pun', 'di', 'lunasi', 'semua', 'giliran', 'ngajuin', 'lagi', 'alasan', 'keamanan', 'dan', 'di', 'tolak', 'telpon', 'suport', 'pun', 'alasan', 'tidak', 'jelas', 'tlp', 'no', 'yg', 'satu', 'pun', 'jawaban', 'nya', 'saling', 'lempar', 'jadi', 'kecewa', 'tolong', 'hargai', 'perjuangan', 'nasabah', 'yg', 'sudah', 'bergelut', 'lama', 'dengan', 'aplikasi', 'ini', 'lihat', 'dan', 'pantau', 'sejarah', 'nya']"
pelayanan buruk  telat bayar langsung di blokir padahal denda tetap di bayar tapi tetap aja jelek di mata mereka para dc nya gak semua orang ekonomi nya baik  terus pasti ada pasang surut nya  dan bukan karena gak mau bayar tapi karena kondisi keuangan yg gak stabil,"['pelayanan', 'buruk', 'telat', 'bayar', 'langsung', 'di', 'blokir', 'padahal', 'denda', 'tetap', 'di', 'bayar', 'tapi', 'tetap', 'aja', 'jelek', 'di', 'mata', 'mereka', 'para', 'dc', 'nya', 'gak', 'semua', 'orang', 'ekonomi', 'nya', 'baik', 'terus', 'pasti', 'ada', 'pasang', 'surut', 'nya', 'dan', 'bukan', 'karena', 'gak', 'mau', 'bayar', 'tapi', 'karena', 'kondisi', 'keuangan', 'yg', 'gak', 'stabil']"
aneh tidak pernah telat dan malah lebih awal untuk pembayaran tapi saat mau di gunakan kembali malah langsung di tolak dan banyak alasan  gajelas,"['aneh', 'tidak', 'pernah', 'telat', 'dan', 'malah', 'lebih', 'awal', 'untuk', 'pembayaran', 'tapi', 'saat', 'mau', 'di', 'gunakan', 'kembali', 'malah', 'langsung', 'di', 'tolak', 'dan', 'banyak', 'alasan', 'gajelas']"
saya orang pertama yang di telepon olwh pihak kredivo soal program kartu flexi  saya setuju dan mengajukan  sudah pernah transaksi dengan flexi card juga  tapi semalam saya ingin transaksi dengan kartu flexi di mesin edc ko gagal  pas saya cek tidak ada menu tampilan kartu flexi cuman ada menu pengajuan kartu flexi  loh ko aneh ya,"['saya', 'orang', 'pertama', 'yang', 'di', 'telepon', 'olwh', 'pihak', 'kredivo', 'soal', 'program', 'kartu', 'flexi', 'saya', 'setuju', 'dan', 'mengajukan', 'sudah', 'pernah', 'transaksi', 'dengan', 'flexi', 'card', 'juga', 'tapi', 'semalam', 'saya', 'ingin', 'transaksi', 'dengan', 'kartu', 'flexi', 'di', 'mesin', 'edc', 'ko', 'gagal', 'pas', 'saya', 'cek', 'tidak', 'ada', 'menu', 'tampilan', 'kartu', 'flexi', 'cuman', 'ada', 'menu', 'pengajuan', 'kartu', 'flexi', 'loh', 'ko', 'aneh', 'ya']"
susah,['susah']
sangat membantu  mudah di gunakan  pinjaman dana cepat dan bunga sangat rendah  aplikasi kredivo sangat recommend bgt ga ada kendala apapun  tidak di persulit dalam pengajuan dan paylater belanja  aman dan sangat puas menggunakan kredivo,"['sangat', 'membantu', 'mudah', 'di', 'gunakan', 'pinjaman', 'dana', 'cepat', 'dan', 'bunga', 'sangat', 'rendah', 'aplikasi', 'kredivo', 'sangat', 'recommend', 'bgt', 'ga', 'ada', 'kendala', 'apapun', 'tidak', 'di', 'persulit', 'dalam', 'pengajuan', 'dan', 'paylater', 'belanja', 'aman', 'dan', 'sangat', 'puas', 'menggunakan', 'kredivo']"
respon cepat,"['respon', 'cepat']"
saya melakukan pemblokiran akun dan melakukan penghapusan aplikasi karna akun saya tidak bisa ditutup mau pun digunakan  jika ada hal hal yang berkaitan penyalahgunaan data pada akun saya  akan saya melaporkan pada pihak berwajib,"['saya', 'melakukan', 'pemblokiran', 'akun', 'dan', 'melakukan', 'penghapusan', 'aplikasi', 'karna', 'akun', 'saya', 'tidak', 'bisa', 'ditutup', 'mau', 'pun', 'digunakan', 'jika', 'ada', 'hal', 'hal', 'yang', 'berkaitan', 'penyalahgunaan', 'data', 'pada', 'akun', 'saya', 'akan', 'saya', 'melaporkan', 'pada', 'pihak', 'berwajib']"
bagi saya kredivo sgt membantu asal kita juga sbg pengguna melaksanakan aturan nya,"['bagi', 'saya', 'kredivo', 'sgt', 'membantu', 'asal', 'kita', 'juga', 'sbg', 'pengguna', 'melaksanakan', 'aturan', 'nya']"
baik,['baik']
okh,['okh']
aplikasi kredit terbaik  bunga rendah  banyak pilihan cicilan hingga bulan sangat membantu bisa belanja di alfa  indo  di mal dengan qris  belanja di shoppe tokped byr listrik  pulsa dll semua kebutuhan saya ada disini lebih mudah pokok nya nyaman deh,"['aplikasi', 'kredit', 'terbaik', 'bunga', 'rendah', 'banyak', 'pilihan', 'cicilan', 'hingga', 'bulan', 'sangat', 'membantu', 'bisa', 'belanja', 'di', 'alfa', 'indo', 'di', 'mal', 'dengan', 'qris', 'belanja', 'di', 'shoppe', 'tokped', 'byr', 'listrik', 'pulsa', 'dll', 'semua', 'kebutuhan', 'saya', 'ada', 'disini', 'lebih', 'mudah', 'pokok', 'nya', 'nyaman', 'deh']"
heran selalu bayar semua tagihan tepat waktu dan seblum jatuh tempo  malah tidak bisa di pakai alasan transaksi tidak aman demi keamanan akun  heran maksud kelen apa  tlfn cs malah gak ada jawaban,"['heran', 'selalu', 'bayar', 'semua', 'tagihan', 'tepat', 'waktu', 'dan', 'seblum', 'jatuh', 'tempo', 'malah', 'tidak', 'bisa', 'di', 'pakai', 'alasan', 'transaksi', 'tidak', 'aman', 'demi', 'keamanan', 'akun', 'heran', 'maksud', 'kelen', 'apa', 'tlfn', 'cs', 'malah', 'gak', 'ada', 'jawaban']"
