Formalisasi,Stopword Removal
"['terima kasih', 'kredivo', 'pokok', 'aplikasi', 'ter', 'bermanfaat', 'it', 'untuk', 'transaksi', 'bunga', 'rendah', 'dan', 'banyak', 'promo', 'juga', 'sangat', 'bantu', 'dan', 'mudah']",terima kasih kredivo pokok aplikasi ter bermanfaat it transaksi bunga rendah promo bantu mudah
"['respon', 'cepat', 'cuma', 'limit', 'segitu', 'gitu', 'saja', 'untuk', 'guna', 'yang', 'selalu', 'bayar', 'tepat', 'waktu', 'keseluruhan', 'bagus', 'terima kasih', 'sudah', 'bantu', 'dan', 'mudah']",respon cepat limit segitu gitu bayar bagus terima kasih bantu mudah
"['saya', 'akan', 'rubah', 'rating', 'saya', 'jika', 'limit', 'saya', 'sudah', 'bisa', 'di', 'pakai', 'kredit', 'nilai', 'saya', 'bagus', 'tapi', 'tidak_bisa', 'transaksi', 'kredivo', 'makin', 'kesini', 'layan', 'makin', 'buruk']",rubah rating limit pakai kredit nilai bagus tidak bisa transaksi kredivo kesini layan buruk
"['pakai', 'transaksi', 'rutin', 'tapi', 'credit', 'nilai', 'selalu', 'turun', 'buat', 'cicil', 'credit', 'atau', 'pinjam', 'juga', 'selalu', 'lunas', 'tepat', 'waktu', 'tolong', 'di', 'usaha', 'lagi', 'akun', 'saya', 'min', 'kok', 'makin', 'turun', 'credit', 'nilai', 'nya', 'tetap', 'jadi', 'langgan', 'setia', 'kredivo', 'tetap', 'tahan', 'di', 'bintang', 'barangkali', 'ada', 'baik', 'di', 'akun', 'saya']",pakai transaksi rutin credit nilai turun cicil credit pinjam lunas tolong usaha akun min turun credit nilai nya langgan setia kredivo tahan bintang barangkali akun
"['cukup', 'bantu', 'tapi', 'ada', 'hal', 'yang', 'kurang', 'baik', 'karena', 'saya', 'pernah', 'pernah', 'double', 'bayar', 'dan', 'uang', 'nya', 'belum', 'balik', 'lagi', 'sampai', 'sekarang', 'sudah', 'saya', 'usaha', 'penuh', 'semua', 'syarat', 'tapi', 'masih', 'belum', 'ada', 'itikad', 'baik', 'untuk', 'refund', 'uang', 'saya', 'terima kasih']",bantu double bayar uang nya usaha penuh syarat itikad refund uang terima kasih
"['cepat', 'proses']",cepat proses
"['saya', 'turun', 'ratingnya', 'karena', 'aplikasi', 'error', 'kedip', 'melulu', 'tolong', 'segera', 'baik', 'terima kasih', 'cari', 'cepat', 'kurg', 'dari', 'menit', '', 'bunga', 'juga', 'relatif', 'rendah', 'banding', 'dengan', 'pinjol', 'yang', 'la', 'tahan', 'iya', 'kredivo']",turun ratingnya aplikasi error kedip melulu tolong terima kasih cari cepat kurg menit  bunga relatif rendah banding pinjol la tahan iya kredivo
"['sudah', 'lunas', 'tapi', 'masih', 'di', 'blokir', 'aplikasi']",lunas blokir aplikasi
"['sangat', 'baik']",
"['saya', 'sudah', 'punya', 'akun', 'tetapi', 'pada', 'saat', 'ingin', 'laku', 'bayar', 'angsur', 'selalu', 'gagal', 'sudah', 'saya', 'coba', 'copot', 'dan', 'unduh', 'ulang', 'bahkan', 'tambah', 'tidak_bisa', 'login', 'sama', 'sekali', 'mohon', 'bantu', 'bagaimana', 'saya', 'mau', 'bayar', 'angsur', 'takut', 'nanti', 'kena', 'denda']",akun laku bayar angsur gagal coba copot unduh ulang tidak bisa login mohon bantu bayar angsur takut kena denda
"['aplikasi', 'labil', 'kadang', 'bisa', 'kadang', 'tidak_bisa', 'pakai', 'buat', 'trnsksi', 'terus', 'kalau', 'tidak_bisa', 'pakai', 'nilai', 'jadi', 'turun', 'terus', 'logika', 'gmn', 'transaksi', 'terus', 'biar', 'nilai', 'naik', 'tapi', 'tidak_bisa', 'pakai']",aplikasi labil kadang kadang tidak bisa pakai trnsksi tidak bisa pakai nilai turun logika gmn transaksi biar nilai tidak bisa pakai
"['limit', 'paylater', 'dik', 'pinjam', 'tunai', 'susah', 'cair']",limit paylater dik pinjam tunai susah cair
"['kredivo', 'moga', 'sukses', 'selalu', 'selalu', 'bagak', 'semua', 'costamer', 'walaupun', 'limit', 'yang', 'sedikit', 'ttpi', 'buat', 'ku', 'selalu', 'bantu', 'dlm', 'segala', 'hal', 'mudah', 'jalan', 'domestik', 'dan', 'mudah', 'dlm', 'blnja', 'aplikasi', 'online', 'dengan', '', 'bunga', 'minta', 'tolong', 'kakak', 'kalau', 'mau', 'jalan', 'udara', 'kode', 'bokong', 'kirim', 'lalu', 'wa', 'apa', 'sms', 'soal', 'orang', 'bandara', 'makan', 'waktu', 'dlm', 'cari', 'data', 'kita', 'terima kasih', 'kredivo', 'selalu', 'jaya', 'sangat', 'bantu', 'dlm', 'suasana', 'mana']",kredivo moga sukses bagak costamer limit ttpi ku bantu dlm mudah jalan domestik mudah dlm blnja aplikasi online  bunga tolong kakak jalan udara kode bokong kirim wa sms orang bandara makan dlm cari data terima kasih kredivo jaya bantu dlm suasana
"['tolong', 'pihak', 'kredivo', 'saya', 'sudah', 'bayar', 'untuk', 'terlambat', 'tempo', 'saya', 'kenapa', 'masih', 'ada', 'tagih', 'di', 'aplikasi', 'dan', 'akhir', 'lewat', 'tempo', 'dan', 'ada', 'denda', 'sekaligus', 'tidak_terlalu', 'kredivo', 'saya', 'sudah', 'hubung', 'pihak', 'anda', 'tapi', 'responya', 'sangat', 'sangat', 'tidak_bantu']",tolong kredivo bayar terlambat tempo tagih aplikasi tempo denda tidak terlalu kredivo hubung responya tidak bantu
"['awas', 'kredivo', 'tipu', 'pinjam', 'uang', 'tidak_cair', 'tapi', 'cicil', 'tetep', 'lanjut', 'hati', 'hati', 'sama', 'kredivo', 'kalau', 'pihak', 'kredivo', 'tidak_kenan', 'lihat', 'komen', 'saya', 'silah', 'pc', 'email', 'ini', 'dan', 'kembali', 'uang', 'saya']",awas kredivo tipu pinjam uang tidak cair cicil tetep hati hati kredivo kredivo tidak kenan lihat komen silah pc email uang
"['sangat', 'bantu', 'saya']",bantu
"['cepat', 'layan']",cepat layan
"['kapok', 'deh', 'tidak_lagi', 'baru', 'terlambat', 'hari', 'tapi', 'bayar', 'nya', 'harus', 'kali', 'lipat', 'plus', 'denda', 'padahal', 'itu', 'angsur', 'akhir', 'dari', 'tenor', 'bulan', 'jadi', 'sekarang', 'nambahnya', 'sendiri', 'jadi', 'tidak_beri', 'ringan', 'atau', 'nyaman', 'ke', 'nsbh', 'nya', 'bahkan', 'beban', 'dengan', 'beri', 'denda', 'plus', 'angsur', 'nambah', 'bulan', 'terima', 'kasih', 'telah', 'beri', 'beban', 'tambah', 'untuk', 'nsbh', 'nya']",kapok deh tidak lagi terlambat bayar nya kali lipat plus denda angsur tenor nambahnya tidak beri ringan nyaman nsbh nya beban denda plus angsur nambah terima kasih beban nsbh nya
"['kenapa', 'mau', 'buka', 'aplikasi', 'tidak', 'bisa', 'padahal', 'udh', 'di', 'ulang', 'udh', 'di', 'mati', 'seluler', 'udh', 'di', 'hapus', 'dan', 'di', 'pasang', 'lagi', 'tetap', 'tidak', 'bisa', 'sil', 'juga', 'bagus', 'selalu', 'muncul', 'kredivo', 'lambat', 'sudah', 'minggu', 'padahal', 'mau', 'bayar', 'tagih', 'nanti', 'kalau', 'lewat', 'jatuh', 'trempo', 'kena', 'denda', 'udh', 'di', 'coba', 'ttp', 'belum', 'bisa', 'juga']",buka aplikasi udh ulang udh mati seluler udh hapus pasang sil bagus muncul kredivo lambat minggu bayar tagih jatuh trempo kena denda udh coba ttp
"['sudah', 'saya', 'guna', 'aplikasi', 'kredivo', 'ini', 'kali', 'kali', 'dan', 'tidak_ada', 'kendal', 'namun', 'saja', 'kenapa', 'limit', 'tidak_tambah', 'iya', 'ketika', 'pas', 'coba', 'lihat', 'hiturr', 'di', 'aplikasi', 'nya', 'nyata', 'harus', 'lengkap', 'dokumen', 'dukung', 'la', 'pas', 'di', 'isi', 'nyata', 'limit', 'pun', 'nyata', 'tambah', 'aplikasi', 'yang', 'memang', 'guna', 'untuk', 'semua', 'dan', 'ramah', 'untuk', 'bayar', 'cicil']",aplikasi kredivo kali kali tidak ada kendal limit tidak tambah iya pas coba lihat hiturr aplikasi nya nyata lengkap dokumen dukung la pas isi nyata limit nyata aplikasi ramah bayar cicil
"['terima', 'kasih', 'walaupun', 'awal', 'sangat', 'kecewa', 'tapi', 'akhir', 'sangat', 'bantu', 'padahal', 'terlambat', 'tidak_sampai', 'minggu', 'saja', 'sdh', 'turun', 'skor', 'nya', 'mau', 'aplikasi', 'mau', 'manusia', 'yang', 'di', 'lihat', 'segi', 'jelek', 'nya', 'dari', 'segi', 'bagus', 'nya', 'tidak_mau', 'di', 'lihat', 'sekali', 'buat', 'jelek', 'itu', 'akan', 'selalu', 'di', 'ingat', 'buat', 'baik', 'tidak_ada', 'respons', 'baik', 'terima kasih']",terima kasih kecewa bantu terlambat tidak sampai minggu sdh turun skor nya aplikasi manusia lihat segi jelek nya segi bagus nya tidak mau lihat jelek tidak ada respons terima kasih
"['dari', 'sekian', 'platform', 'sini', 'bunga', 'paling', 'rendah', 'hanya', 'saja', 'saat', 'periksa', 'sangat', 'ketat', 'tidak_pasti', 'langsung', 'lolos', 'bermanfaat', 'it', 'pinjam', 'di', 'aplikasi', 'ini', 'karena', 'tidak_berat']",sekian platform bunga rendah periksa ketat tidak pasti langsung lolos bermanfaat it pinjam aplikasi tidak berat
"['terima kasih', 'kredivo', 'limit', 'saya', 'sudah', 'tambah', 'tapi', 'ada', 'kurang', 'moga', 'di', 'pinjam', 'tunai', 'ga', 'cuma', 'bisa', 'satu', 'kali', 'untuk', 'pinjam', 'kayak', 'shopi', 'donk', 'bisa', 'laku', 'transaksi', 'pinjam', 'beberapa', 'kali', 'lama', 'limit', 'masih', 'ada']",terima kasih kredivo limit moga pinjam tunai ga kali pinjam kayak shopi donk laku transaksi pinjam kali limit
"['terima kasih', 'kredivo', 'untuk', 'tambah', 'limit', 'untuk', 'akun', 'saya', 'kredivo', 'is', 'the', 'terbaik', 'selain', 'proses', 'cepat', 'kredivo', 'sangat', 'sangat', 'bantu', 'sukses', 'selalu', 'untuk', 'iredivo', 'depan']",terima kasih kredivo limit akun kredivo is the terbaik proses cepat kredivo bantu sukses iredivo
"['aneh', 'akun', 'baru', 'masa', 'langsung', 'di', 'blokir', 'padahal', 'bayar', 'belum', 'jatuh', 'tempo', 'sudah', 'di', 'bayar', 'jngn', 'mau', 'unduh', 'aplikasi', 'ini']",aneh akun langsung blokir bayar jatuh tempo bayar jngn unduh aplikasi
"['tidak bisa', 'terbaru', 'tidak bisa', 'dipake']",tidak bisa terbaru tidak bisa dipake
"['telah', 'daftar', 'di', 'telkomsel', 'paylater', 'support', 'kredivo', 'bintang', 'sekarang', 'ubah', 'aku', 'kasih', 'terima kasih', 'kredivo', 'moga', 'lancar', 'terus', 'dan', 'moga', 'limit', 'bisa', 'tambah', 'dan', 'tenor', 'bisa', 'tambah', 'jadi', 'bulan']",daftar telkomsel paylater support kredivo bintang ubah kasih terima kasih kredivo moga lancar moga limit tenor
"['harus', 'sering', 'di', 'upgrate', 'terus', 'terus', 'keluar', 'dengan', 'sendiri', 'pas', 'mau', 'masuk', 'lagi', 'susah', 'banget', 'tolong', 'admin', 'nya', 'bisa', 'dj', 'baik', 'aplikasi', 'nya']",upgrate pas masuk susah banget tolong admin nya dj aplikasi nya
"['saya', 'sudah', 'laku', 'bayar', 'kenapa', 'tagih', 'saya', 'masih', 'ada']",laku bayar tagih
"['ini', 'kenapa', 'telah', 'di', 'terbaru', 'aplikasi', 'jadi', 'error', 'kedip', 'terus', 'mau', 'bayar', 'tagih', 'tidak_bisa', 'pencet', 'karena', 'kedip', 'terus', 'layar', 'sudah', 'di', 'copot', 'terus', 'pasang', 'lagi', 'masih', 'sama', 'saja']",terbaru aplikasi error kedip bayar tagih tidak bisa pencet kedip layar copot pasang
"['kecewa', 'masak', 'pinjamn', 'sdh', 'lunas', 'tapi', 'limit', 'tidak_bisa', 'di', 'guna']",kecewa masak pinjamn sdh lunas limit tidak bisa
"['bnyak', 'di', 'group', 'sosial media', 'yang', 'transaksi', 'gagal', 'tapi', 'saldo', 'kuras', 'terus', 'komplain', 'tapi', 'saldo', 'ga', 'balik', 'padahal', 'belanja', 'tiket', 'kreta', 'api', 'di', 'usaha', 'bumn', 'apakah', 'ada', 'main', 'orang', 'dalam', 'kredivo', 'akun', 'saya', 'aju', 'bulan', 'ga', 'bisa', 'padahal', 'bayar', 'ga', 'pernah', 'terlambat', 'ada', 'apa', 'dengan', 'kredivo']",bnyak group sosial media transaksi gagal saldo kuras komplain saldo ga belanja tiket kreta api usaha bumn main orang kredivo akun aju ga bayar ga terlambat kredivo
"['kredivo', 'memang', 'mantap', 'di', 'banding', 'yang', 'la', 'barusan', 'saja', 'aju', 'pinjam', 'pertma', 'langsung', 'di', 'kasih', 'limit', 'jt', 'tenor', 'bulan', 'dan', 'cair', 'dalm', 'waktu', 'menit', 'bunga', 'juga', 'tidak', 'terlalu', 'mahal', 'terima', 'kasih', 'kredivo', 'pokok', 'ga', 'sesal', 'pakai', 'kredivo']",kredivo mantap banding la barusan aju pinjam pertma langsung kasih limit jt tenor cair dalm menit bunga mahal terima kasih kredivo pokok ga sesal pakai kredivo
"['asal', 'di', 'pakai', 'hal', 'yang', 'benar', 'hal', 'yang', 'seperti', 'ini', 'akan', 'sangat', 'guna', 'buat', 'hidup']",pakai hidup
"['kredivo', 'sekarang', 'makin', 'kurang', 'yaa', 'kualitas', 'pinjam', 'tunai', 'suruh', 'nunggu', 'waktu', 'hitung', 'mundur', 'hitung', 'mundur', 'selesai', 'sama', 'saja', 'tidak_bisa', 'guna', 'dompet', 'digital', 'juga', 'sama', 'saja', 'tidak_bisa', 'guna', 'dengan', 'alas', 'aman']",kredivo yaa kualitas pinjam tunai suruh nunggu hitung mundur hitung mundur selesai tidak bisa dompet digital tidak bisa alas aman
"['saya', 'tidak_dapat', 'aju', 'pinjam', 'padahal', 'limit', 'saya', 'sangat', 'lah', 'besar', 'saya', 'kecewa', 'sama', 'layan', 'ini', 'ada', 'limit', 'besar', 'tapi', 'tidak_bisa', 'di', 'guna', 'sungguh', 'sangat', 'kecewa']",tidak dapat aju pinjam limit kecewa layan limit tidak bisa sungguh kecewa
"['jatuh', 'tempo', 'kurang', 'hari', 'sudah', 'di', 'kirim', 'pesan', 'kali', 'kali', 'tidak_gitu', 'iya', 'saya', 'tahu', 'tidak_bakal', 'lari', 'pasti', 'saya', 'bayar', 'tenang', 'saja', 'belum', 'tempo', 'pasti', 'bayar', 'tolong', 'tidak_kirim', 'pesan', 'lagi']",jatuh tempo kirim pesan kali kali tidak gitu iya tidak bakal lari bayar tenang tempo bayar tolong tidak kirim pesan
"['ok', 'sangat', 'bantu', 'saat', 'lagi', 'butuh', 'dan', 'sangat', 'mudah', 'guna', 'saat', 'transaksi', 'tidak_ada', 'keribetan', 'apa', 'terima kasih', 'kredivo']",ok bantu butuh mudah transaksi tidak ada keribetan terima kasih kredivo
"['cepat', 'proses']",cepat proses
"['sangat', 'batu', 'pinjam', 'kredivo']",batu pinjam kredivo
"['usefull', 'helpfull', 'sangat', 'cepat', 'tapi', 'sedikit', 'agak', 'pusing', 'bila', 'tanya', 'cs', 'melalui', 'langsung', 'pesan', 'phonecall', 'karena', 'jawab', 'tetap', 'sama', 'padahal', 'saya', 'tanya', 'kenapa', 'tidak_bisa', 'transaksi', 'belanja', 'dengan', 'tenor', '', 'dan', 'beli', 'pulsa', 'juga', 'tidak_bisa', 'sedang', 'limit', 'masih', 'banyak', 'saya', 'rasa', 'bila', 'jawab', 'postingan', 'ini', 'pun', 'jawab', 'tetap', 'sama']",usefull helpfull cepat pusing cs langsung pesan phonecall tidak bisa transaksi belanja tenor  beli pulsa tidak bisa limit postingan
"['sdh', 'dari', 'bulan', 'yang', 'lalu', 'saya', 'banyakin', 'transaksi', 'min', 'bahkan', 'saya', 'bayar', 'lebih', 'awal', 'tapi', 'nyata', 'scor', 'masih', 'terus', 'mau', 'bagaimana', 'apa', 'perlu', 'saya', 'copot', 'aplikasi', 'ini', 'kalau', 'gin', 'terus', 'saya', 'mau', 'pelihara', 'akulaku', 'saja', 'sudah', 'kredivo', 'sekarang', 'ribet', 'gk', 'pas', 'sama', 'iklan', 'tidak_jelas', 'sangat', 'kecewa', 'sekali']",sdh banyakin transaksi min bayar nyata scor copot aplikasi gin pelihara akulaku kredivo ribet gk pas iklan tidak jelas kecewa
"['kredivo', 'itu', 'benar', 'asik', 'dan', 'mudah', 'tapi', 'yang', 'tidak_aku', 'erti', 'itu', 'adalah', 'misal', 'ini', 'limit', 'jt', 'an', 'terus', 'dipake', 'ribu', 'eh', 'tiba', 'tiba', 'sisa', 'limit', 'jadi', 'jt', 'an', 'dari', 'mana', 'ngitungnya', 'tuh', 'makanya', 'aku', 'jarang', 'pakai', 'dipake', 'nya', 'kalau', 'beli', 'yang', 'ringan', 'saja', 'atau', 'bayar', 'pdam', 'dan', 'pln', 'karen', 'limit', 'gede', 'juga', 'percuma', 'penggunaanya']",kredivo asik mudah tidak aku erti limit jt an dipake ribu eh sisa limit jt an ngitungnya tuh jarang pakai dipake nya beli ringan bayar pdam pln karen limit gede penggunaanya
"['coba', 'saya', 'kasih', 'bintang', 'dulu', 'mudah', 'mudah', 'limit', 'bisa', 'di', 'pakai', 'soal', 'sayang', 'banget', 'limit', 'besar', 'nilai', 'tapi', 'cuma', 'bisa', 'ambil', 'pulsa', 'doang', 'mudah', 'mudah', 'telah', 'kasih', 'bintang', 'bisa', 'di', 'pakai', 'lagi', 'limit', 'nya']",coba kasih bintang mudah mudah limit pakai sayang banget limit nilai ambil pulsa doang mudah mudah kasih bintang pakai limit nya
"['kdv', 'sangat', 'kecewa', 'padahal', 'tidak', 'pernah', 'terlambat', 'bayar', 'bahkan', 'selalu', 'bayar', 'tagih', 'belum', 'tempo', 'tapi', 'kenapa', 'akun', 'saya', 'di', 'blokir', 'sudah', 'telepon', 'costmr', 'srvice', 'bahkan', 'bilang', 'akun', 'di', 'blokir', 'permanen', 'tidak jelas', 'alesannya', 'karena', 'laku', 'transaksi', 'bahaya', 'bngsat', 'apus', 'akun', 'saya']",kdv kecewa terlambat bayar bayar tagih tempo akun blokir telepon costmr srvice bilang akun blokir permanen tidak jelas alesannya laku transaksi bahaya bngsat apus akun
"['keren', 'nian']",keren nian
"['belum', 'ga', 'pernah', 'kecewa', 'pakai', 'kredivo', 'dari', 'tahun', 'sampai', 'sekarang', 'tapi', 'perkara', 'engga', 'bisa', 'verifikasi', 'muka', 'karena', 'seluler', 'yang', 'lama', 'rusak', 'di', 'sulit', 'sama', 'teamnya', 'yang', 'ga', 'tahu', 'kerja', 'sedang apa', 'lapor', 'dari', 'tanggal', 'sampai', 'sekarang', 'engga', 'kunjung', 'ada', 'kabar', 'bayar', 'engga', 'pernah', 'masalah', 'moga', 'dapat', 'konsumen', 'yang', 'loyal', 'lebih', 'dari', 'saya', 'dan', 'akhir', 'kali', 'saya', 'pakai', 'kredivo']",ga kecewa pakai kredivo perkara engga verifikasi muka seluler rusak sulit teamnya ga kerja sedang apa lapor tanggal engga kunjung kabar bayar engga moga konsumen loyal kali pakai kredivo
"['banyak', 'kendala', 'tidak_bisa', 'transaksi', 'alas', 'aman', 'aman', 'yang', 'bagaimana', 'yang', 'tahu', 'pin', 'saya', 'yang', 'punya', 'sidik', 'jari', 'saya', 'yang', 'punya', 'nomor', 'saya', 'di', 'notifikasi', 'harus', 'banyak', 'transaksi', 'sedang', 'sampai', 'saat', 'ini', 'tidak_bisa', 'transaksi', 'alas', 'aman']",kendala tidak bisa transaksi alas aman aman pin sidik jari nomor notifikasi transaksi tidak bisa transaksi alas aman
"['saya', 'kasih', 'bintang', 'karena', 'saya', 'kecewa', 'sudah', 'tahun', 'tahun', 'berlangganan', 'dengan', 'kredivo', 'tidak_perna', 'nama', 'lambat', 'bayar', 'tapi', 'limit', 'saya', 'terlalu', 'sedikit', 'saya', 'saran', 'pihak', 'kredivo', 'juga', 'bisa', 'buka', 'mata', 'buat', 'pelang', 'yang', 'lancar', 'bayar', '', 'layan', 'pihak', 'kredivo', 'bisa', 'lebih', 'di', 'tingkat', 'tidak_cuma', 'bungga', 'yang', 'di', 'tingkat', 'saran', 'buat', 'teman', 'teman', 'la', 'pilih', 'aplikasi', 'la']",kasih bintang kecewa berlangganan kredivo tidak perna nama lambat bayar limit saran kredivo buka mata pelang lancar bayar  layan kredivo tingkat tidak cuma bungga tingkat saran teman teman la pilih aplikasi la
"['saya', 'kemarin', 'laku', 'bayar', 'tapi', 'kredivo', 'masih', 'ada', 'tagih', 'dan', 'belum', 'ada', 'verifikasi', 'sampai', 'sekarang', 'sudah', 'kirim', 'email', 'dan', 'langsung', 'pesan', 'tidak_respon', 'lalu', 'bagaima', 'dengan', 'bayar', 'saya', 'gilir', 'sudah', 'jatuh', 'tempo', 'hari', 'baru', 'bisa', 'verifikasi', 'jadi', 'nya', 'bayar', 'saya', 'bahkan', 'jadi', 'kurang', 'sudah', 'saya', 'lunas', 'semua', 'sekarang', 'bahkan', 'tidak_bisa', 'di', 'pakai', 'limit']",kemarin laku bayar kredivo tagih verifikasi kirim email langsung pesan tidak respon bagaima bayar gilir jatuh tempo verifikasi nya bayar lunas tidak bisa pakai limit
"['sangat', 'bantu']",bantu
"['limit', 'masih', 'ada', 'dari', 'mulai', 'limit', 'satu', 'bulan', 'tetapi', 'tidak_dapat', 'di', 'guna', 'tiap', 'transaksi', 'di', 'tolak', 'dengan', 'alas', 'demi', 'aman', 'akun', 'sudah', 'hampir', 'bulan', 'seperti', 'itu', 'terus', 'yang', 'ada', 'di', 'suruh', 'coba', 'cara', 'kala', 'tapi', 'sama', 'saja', 'sampai', 'sekarang', 'tetap', 'tidak_bisa', 'di', 'guna']",limit limit tidak dapat transaksi tolak alas aman akun suruh coba tidak bisa
"['ini', 'bagaimana', 'uang', 'belum', 'masuk', 'rek', 'tapi', 'tagih', 'sudah', 'nongol', 'saja']",uang masuk rek tagih nongol
"['sangat', 'bantu']",bantu
"['jauh', 'ini', 'sih', 'sangat', 'manfaat', 'bagus', 'tapi', 'tolong', 'dong', 'limit', 'kalau', 'salah', 'limit', 'pakai', 'limit', 'yang', 'la', 'jangan', 'ikut', 'kurang', 'tolong', 'dengan', 'amat', 'sangat', 'kepada', 'pihak', 'aplikasi', 'kredivo', 'yang', 'hormat']",sih manfaat bagus tolong limit salah limit pakai limit la tolong aplikasi kredivo hormat
"['saya', 'tidak_pernah', 'terlambat', 'bayar', 'bahkan', 'transaksi', 'yang', 'saya', 'laku', 'sesuai', 'dengan', 'tentu', 'aplikasi', 'tiba', 'tiba', 'akun', 'saya', 'tangguh', 'kemudian', 'suruh', 'untuk', 'bayar', 'seluruh', 'tagih', 'dan', 'telah', 'saya', 'bayar', 'tagih', 'belum', 'jatuh', 'tempo', 'akun', 'saya', 'langsung', 'blokir', 'tanpa', 'pemberitahuan', 'atau', 'alas', 'yang', 'jelas', 'parah', 'banget']",tidak pernah terlambat bayar transaksi laku sesuai aplikasi akun tangguh suruh bayar tagih bayar tagih jatuh tempo akun langsung blokir pemberitahuan alas parah banget
"['sangat', 'tidak_adil', 'saya', 'terlambat', 'cuma', 'hari', 'langsung', 'di', 'blokir', 'padahal', 'saya', 'langsung', 'lunas', 'cicil', 'bulan', 'depan', 'nya', 'tanpa', 'alas', 'tidak_bisa', 'nilai', 'kriteria', 'kreditur']",tidak adil terlambat langsung blokir langsung lunas cicil nya alas tidak bisa nilai kriteria kreditur
"['sudah', 'senang', 'akun', 'kredivo', 'saya', 'sudah', 'bisa', 'di', 'guna', 'lagi', 'dan', 'baru', 'transaksi', 'kali', 'tiba', 'tiba', 'akun', 'saya', 'di', 'tangguh', 'lagi', 'dengan', 'alas', 'harus', 'bayar', 'dulu', 'tagih', 'jatuh', 'tempo', 'kan', 'satu', 'bulan', 'kenapa', 'harus', 'bayar', 'dulu', 'aneh', 'kecewa', 'dengan', 'kredivo']",senang akun kredivo transaksi kali akun tangguh alas bayar tagih jatuh tempo bayar aneh kecewa kredivo
"['untuk', 'belanja', 'di', 'tokopedia', 'ribet', 'harus', 'pakai', 'virtual', 'akun', 'tidak', 'apa', 'apa', 'tapi', 'pas', 'di', 'copy', 'kan', 'virtual', 'akun', 'nya', 'aplikasi', 'nya', 'bahkan', 'kirim', 'pesan', 'masuk', 'virtual', 'akun', 'dengan', 'benar', 'padahal', 'sudah', 'benar', 'kembali', 'lagi', 'ke', 'mula', 'di', 'toko', 'dia', 'ada', 'pilih', 'bayar', 'pakai', 'kredivo', 'biar', 'tidak', 'ribet', 'sudah', 'kala', 'kali', 'kali', 'masih', 'tetap', 'belum', 'bisa', 'kalau', 'belanja', 'di', 'merchant', 'yang', 'la', 'toko', 'langgan', 'saya', 'hanya', 'ada', 'ditokped', 'dan', 'turut', 'saya', 'pindah', 'ke', 'merchant', 'la', 'itu', 'tidak_solusi', 'bambang']",belanja tokopedia ribet pakai virtual akun pas copy virtual akun nya aplikasi nya kirim pesan masuk virtual akun toko pilih bayar pakai kredivo biar ribet kali kali belanja merchant la toko langgan ditokped pindah merchant la tidak solusi bambang
"['sebenernya', 'aplikasi', 'ini', 'sangat', 'bagus', 'saya', 'tidak', 'suka', 'dengan', 'cara', 'tagih', 'belum', 'jatuh', 'tempo', 'saja', 'sdh', 'mulai', 'di', 'teror', 'lewat', 'telepon', 'mungkin', 'hanya', 'ingin', 'ingat', 'tapi', 'kalau', 'ingat', 'lebih', 'panggil', 'itu', 'sdh', 'rupa', 'teror', 'padahal', 'tagih', 'hanya', 'ratus', 'ribu', 'saja', 'saya', 'minjam', 'uang', 'di', 'bank', 'sampai', 'ratus', 'juta', 'saja', 'tidak', 'pernah', 'di', 'teror', 'lewat', 'telepon']",sebenernya aplikasi bagus suka tagih jatuh tempo sdh teror telepon panggil sdh rupa teror tagih ratus ribu minjam uang bank ratus juta teror telepon
"['kenapa', 'sudah', 'bayar', 'tagih', 'tapi', 'limit', 'tidak_bisa', 'guna', 'padahal', 'informasi', 'kalau', 'mau', 'naikin', 'nilai', 'kredit', 'harus', 'sering', 'transaksi', 'guna', 'kredivo', 'tapi', 'bukti', 'bahkan', 'tidak_bisa', 'padahal', 'top', 'up', 'yang', 'pilih', 'juga', 'tenor', 'hari', 'dan', 'limit', 'tenor', 'hari', 'juga', 'masih', 'banyak', 'sudah', 'tanya', 'ke', 'cs', 'tapi', 'jawab', 'selalu', 'sama', 'dari', 'dulu', 'akan', 'akan', 'jawabanya', 'sudah', 'template', 'seperti', 'itu', 'tidak_ada', 'selesai', 'padahal', 'saya', 'cmn', 'mau', 'naikin', 'nilai', 'credit', 'doang']",bayar tagih limit tidak bisa informasi naikin nilai kredit transaksi kredivo bukti tidak bisa top up pilih tenor limit tenor cs jawabanya template tidak ada selesai cmn naikin nilai credit doang
['jelek'],jelek
"['kredivo', 'untuk', 'cair', 'dana', 'lama', 'beda', 'waktu', 'dulu', 'dana', 'cair', 'nya', 'hari', 'langsung', 'cair', 'padahal', 'sudah', 'lama', 'pakai', 'kredivo', 'dan', 'juga', 'bunga', 'mulai', 'naik', 'belum', 'lagi', 'sama', 'pongan', 'admin', 'terlalu', 'besar', 'lama', 'pakai', 'tahun', 'makin', 'sekarang', 'kredivo', 'bikin', 'kecewa', 'banget']",kredivo cair dana beda dana cair nya langsung cair pakai kredivo bunga pongan admin pakai kredivo bikin kecewa banget
